nIndex,Title,Category,State,Love,Series,SeriesN,Warrant,Link,Introduction,aIndex,pIndex
993,異星天使，用愛馴服(04)萬眾一心,BL耽美,完結,7,52,4,,https://mojoin.com/novels/3284,"葛利路從壞地回來了，他身負重傷，但有人為葛利路張開了翅膀，裸身擁抱他。
那個人不是沈書枋。

沈書枋心裡有酸酸甜甜的感覺，他為葛利路的傷勢痊癒而高興，
但又不敢把自己的感情告訴葛利路，因為他總有一天要回地球；
他沒有翅膀，他不可能生活在綠星的高塔……

「我不會讓你掉下去的。」

葛利路的聲音讓沈書枋全身酥軟，沈書枋總認為枕畔耳語不可信，
只要夜晚過去、太陽升起，這些話語都會失效，
但這一次，他可以相信葛利路嗎？

葛利路的傷勢發作了！他不得不回到壞地，見叛軍首領雷蒙．卡珊拉，
雷蒙提到了拉依奴的名字……是那個在地球上的拉依奴嗎？
綠星上即將有爆炸性的動盪！",58,5
994,異星天使，用愛馴服(03)母星解密,BL耽美,完結,9,52,3,,https://mojoin.com/novels/3283,"葛利路在壞地掉進叛軍的陷阱，他在絕望中大喊，他的聲音沒有人聽見，他被壓在地底下，他的家人卻都在雲之上，還有他的寵物沈書枋……

不想要再承受一次椎心刺骨的愛情了，不想要滿腦子想著的都是同一個男人，心情的好壞也隨他起舞，不想要變得只想獨占那個人……沈書枋雙手摀著臉，在深沉的呼吸裡，眼淚掉了下來。

「我們需要有人從異星帶回資源，我們也需要有人打掃家裡，維持乾淨的門面，壞地的『垃圾』……需要有人清除。」
「不要把我的兒子丟在那裡，求求你，謝林！」

強烈碰撞的門板聲，兩個男人善用他們的舌頭和嘴脣。
雲之下隱藏著祕密，雲之上是一片繁榮之景。

綠星的過去，曾經有一段義無反顧的愛情──
「即使我的名字會遭萬人唾棄，我還是想要跟你在一起。」",58,5
995,異星天使，用愛馴服(02)性感小寵物,BL耽美,完結,58,52,2,,https://mojoin.com/novels/3264,"從密室甦醒的沈書枋，不斷經歷著輪迴的惡夢，他尖叫、他哭泣，他奔向自由，
想起自己曾經為「一個男人」把心都賠進去。
他，不只是一個男人而已。

「葛利路，你對我做了什麼？」
抓住沈書枋手臂的男人，張開鐵鏽色的翅膀，他的聲音是如此篤定，
他的姿態是如此霸氣，撞擊到了沈書枋心裡。他恣意的親吻……
「你的身體是我的！」

沈書枋被帶到綠星，被當成寵物、實驗品，他已經回不去地球了，
他要怎麼在綠星活下去？
他們用親吻來瞭解，用黏膜接觸來探索思想的最深處──
來自遙遠星系的天使，能不能以愛交流？",58,5
996,異星天使，用愛馴服(01)從天而降,BL耽美,完結,293,52,1,,https://mojoin.com/novels/3257,"嘴唇、手指、身體──
用我們熟悉的地方接觸，只因相愛，而渴求更多。

來自異星的小天使拉依奴，在降落地球的時候衣服被燒掉，又被地球人開車撞到～～～～嗚嗚嗚嗚，他怎麼會這麼倒楣啦!?
沈書榕和闕士欽聽不懂外星人的話，但是看到小天使急急急！很急！為了幫助外星人適應地球環境、為了讓美少年展開笑顏，兩個男人只好──獻吻了。
追著拉依奴而來的綠髮男人，殺氣騰騰，他是擁有鏽色翅膀的主塔軍官，人見人怕，他將帶來血腥殺戮和……壁咚！

跨越星際的愛戀，在光年之外尋找你。",58,5
997,第一次告白短篇小說集,BL耽美,完結,232,0,0,,https://mojoin.com/novels/3256,從現代短篇到架空腦洞，從甜蜜小品到懸疑短作，一共收錄十六篇短篇文章。,321,3
998,異外！不獸控制,BL耽美,完結,5346,0,0,,https://mojoin.com/novels/3099,"〈男友是儲備糧食〉依讀

〈萬聖節的小小驅魔人〉M.貓子

繪師：雪人

————————————————————————

〈男友是儲備糧食〉依讀

#BL #人類×吸血鬼 #你的血是甜的 #誰是誰的儲備糧食？
身為吸血鬼的維特有個煩惱，就是他常常吃不飽。
沒辦法，吸血鬼在科技發達的現代實在太難生存，很容易攻擊未遂或剛得手就被警察逮捕，這要叫他怎麼活？

為了確保糧食來源，維特決定弄一輛假的捐血車，但可能是外型太過可疑，受騙的人少之又少，有一餐沒一餐的維特簡直餓到要發瘋了！

就在他即將斷糧之際，終於有個人上鉤──然而這個叫萊恩的傢伙，是個警察。
驚慌的維特還以為自己事跡敗露了，想不到萊恩卻輕易相信他，還真的捐了血！更重要的是，萊恩的血……非常美味。

要是以後再也喝不到這麼好喝的血怎麼辦？
想到這裡，萊恩決定把握機會，首先就從要萊恩每週來捐血開始！反正萊恩的身材這麼健壯精實，應該不至於被他「榨乾」的……對吧？


〈萬聖節的小小驅魔人〉M.貓子

#BL #小正太 #吸血鬼×狼人 #不給糖就搗蛋 #甜點店

剛轉學到新城市的小男孩尚銘，在迷路時遇到甜點店「糖妖精」的美人店長迪特里希。
溫柔的迪特里希邀請他擔任店裡的試吃員，也成為了尚銘在這裡的第一位新朋友。

在那之後，尚銘每天都會到店裡品嚐新品，日子香甜而恬靜，直到那個高大冷漠的男人司鍵出現。

迪特里希說司鍵是他的老朋友，會借住在店裡一陣子，但只有尚銘知道司鍵的祕密－－他其實是個凶惡又殘暴的狼人！
為了保護迪特里希，尚銘只能趁萬聖夜時潛入「糖妖精」，拿著銀餐刀和十字架埋伏在櫥櫃裡，想伺機戳破對方的偽裝。

然而就在他打算牙一咬撲上去時，卻看到迪特里希將司鍵壓在櫃台上，俯下身貼近……

咦、咦咦咦──？難不成迪特里希也發現司鍵的真面目了？
但他沒聽說過親親可以驅魔啊……",18,9
999,狼人先生的私密授課(06)裸湯!森林的學園祭(END),BL耽美,完結,44,47,6,,https://mojoin.com/novels/2975,"森林小學的學園祭開幕了～～～～（灑花）
有手工餅乾、舞台劇、有小狼人圍著你叫「主人、主人」，以為是酒店其實咖啡廳！

下課後，誠老師和瑛老師一起泡溫泉，樹叢後面傳來吸氣的聲音。
美麗的前吸血鬼王，拖著衣襬緩緩靠近。
誠老師覺得心慌，少年太美了，如果他脫光了衣服和黑毛一起滾到樹上，怎麼辦？

吸血鬼和狼人同時出現在森林小學，宿敵相見，這不開打不科學！誠林的心更慌了……

「你不是吸血鬼的俘虜，我才是你的俘虜。」 少年深情款款地訴說，他的愛、他的吻會印在誰的手上？

──狼人與吸血鬼系列，告白最終章♥",58,5
1000,狼人先生的私密授課(05)第一堂歷史課，兄弟拉腐拉腐,BL耽美,完結,82,47,5,,https://mojoin.com/novels/2974,"隨著純血族的家主出征，黑毛背起了「韓小玉」的身分，他穿著紫紅色鱗甲，拿起金色長劍，
誠林相信他們不會再見面了，但撫摸著他狼耳的手，卻又那麼熾熱……

要忘掉好難，一旦身體被撩撥似地觸碰，又會想起來。

回到森林小學的誠林與瑛理激動相擁，雖然他被吸血鬼咬了脖子還被傷害，
但他有愛他的弟弟，對他不離不棄，時間會治癒傷痛的──對吧？對吧？
弟弟，你怎麼摸上來了？

──不不不不不不要舔啊！

「你還認為我們的相遇是個錯誤嗎？」",58,5
1001,狼人先生的私密授課(04)深淵的校外教學,BL耽美,完結,2,47,4,,https://mojoin.com/novels/2947,"「老師對不起，我害你一個晚上都沒睡……」

誠林為美腿和腹肌付出了代價，他一直「啊啊啊～～～」，他的嘴唇任黑毛品嚐，他的身體和心裡都像在坐雲霄飛車，飛得七上八下。
他為黑毛滴下了眼淚流出了鮮血……隔天還睡過頭了！

為了找回黑毛昔日的夥伴，誠林和高年級三人組被傳送到一個虛擬空間，誠林的槍和黑毛的劍都不能用了，怎麼辦？

來自黑暗深淵的觸手，正悄悄伸向黑毛！",58,5
1002,狼人先生的私密授課(03)第一堂劍術課，一樣都是長的跟尖的,BL耽美,完結,50,47,3,,https://mojoin.com/novels/2946,"浴袍的長度到腳，上面有黃鶯的圖案，少年第一次穿著它去見嚴龍會的少主，在他洗完澡還濕漉漉的模樣。
三個月後，那件浴袍跑到他弟弟身上，在一場爭執中，他變成狼人……

當那亞麻色髮的少年長大後……
他成立森林小學，他早上起床看到黑毛在做運動，汗水沿著腹肌流下來，大腿內側想必也是濕的吧？

「我真希望自己永遠不要放手。」
黑毛的手掌有一點粗糙，摸在誠林的脖子上。
一想到浴室裡會有黑毛的味道，誠林的臉就紅了……",58,5
1003,狼人先生的私密授課(02)老師，請大聲點我的名字！,BL耽美,完結,163,47,2,,https://mojoin.com/novels/2937,"「老師，請讓我負起責任，把你洗乾淨吧！」
黑毛趴在床上，聽著浴室傳來水聲……為什麼誠林要沖兩次澡呢？他們肯定是做了什麼吧？
他從沒這麼希望恢復記憶啊啊啊啊！

誠林允許黑毛留在森林小學，兩人同住一屋簷下，誠林這才意識到，黑毛不是未成年，他是個男人了！
這個男人有胸肌、有腹肌，把他那把好長的劍耍得很好，擦槍技術也一流，他跟誠林最重要的學生們相處融洽，一起上課、一起蹺課、一起舉辦燒烤派對
當他想起自己的本名，也想起自己曾經被白狼扶養。

「那個人會在晚上來找我爸爸，房裡會出現奇怪的聲音
「你那麼小就被啟蒙了？」",58,5
1004,狼人先生的私密授課(01)老師！請讓我在你身上計算加減乘除,BL耽美,完結,729,47,1,,https://mojoin.com/novels/2936,"「誠老師，你連我的內褲裡面都檢查過了嗎？沒有外傷？因為我都不記得了……」

一個沒穿褲子的少年，倒在誠林家門口，失憶失得很徹底。
誠林身為森林小學的老師兼校長、校長兼撞鐘，當然是要先把自己的褲子脫下來——呃不，是以一顆助人為樂的心，給少年療傷、給他飯吃、給他褲子穿。

少年有超齡的冷靜和結實的肉體，不知道從哪來的他，隨身攜帶的劍不見了。
——你掉的是金劍？銀劍？還是這把肉做的劍……

誠林每天都在提醒自己，不能超越師生的極限，但少年無意識的挑逗、天真的笑容，還有那謎一般如飛蛾撲火的身世，他把持得住嗎？

一座離群索居的森林小學，一群毛茸茸的可愛生物，等你來探索！",58,5
1005,夜裡的北極星,BL耽美,完結,370,0,0,,https://mojoin.com/novels/2311,"生活被工作填滿，對開啟新戀情感到無力的設計師吳元青，偶然在下雨天找到一間名叫Polaris的咖啡廳，並被咖啡廳裡打工的少年——陳聖硯迷住。
在與陳聖硯相處的過程，漸漸展現彼此內心的傷痛。在對方身上看見的自己，縱然滿身傷痕，卻是完整的。
You are my Polaris.
你是在黑暗中指引我方向的北極星，亦是暮然回首時，永遠的存在。",192,6
1006,親愛的，我把你掰彎了03尾行篇,BL耽美,完結,408,75,3,,https://mojoin.com/novels/2704,"苦逼前編輯重生後的生活不輕鬆，心酸誰人知。

男朋友醋勁太重讓人很煩惱，
但是男朋友惹來的桃花太多，讓人更煩惱！

薛景不只要忙著應付大考、小考，
還得阻止美少女對殷離莫的積極進攻。

誰知道防線才剛剛拉起，怪事也同時找上薛景。

睡到一半鬼壓床，耳邊的無人低語，以及揮之不去的窺視感。

是誰，躲在角落裡看著他？",441,3
1007,親愛的，我把你掰彎了02社遊篇,BL耽美,完結,473,75,2,,https://mojoin.com/novels/2295,"殷先生吵著要跟去社團旅行怎麼辦？線上急，求解！
一趟陰盛陽衰的社團旅遊引發了殷離莫的危機感，
堅決要以監護人身分陪同親愛的外甥出遊。
追求尚未成功，情敵必須排除！
但是誰也沒想到，薛景的警報器體質竟然在度假山莊發作了！
陰魂不散的漆黑身影、悲戚執著的亡者呼喚， 這一切，竟牽涉到燕曉曉的重生之謎……",441,3
1008,吸血鬼育兒日記(06)一個吸血鬼的誕生(END),BL耽美,完結,1,30,6,,https://mojoin.com/novels/2452,"「你願意跟我結婚嗎？」
在浪漫的海景懸崖，韓昭明拿出鮮血般的鑽石戒指，單膝跪下。
米御卻抽回了自己的手，吞忍淚光。

「很久很久以前，宮席詩對我下了一個詛咒。直到現在，它仍然有效……」

一個沒有人提起的名字，獨自面對塵封的歷史，那擋在韓昭明與米御中間的「鬼魂」，那橫跨了千年的愛與恨，韓昭明能順利把戒指套進去嗎？
育兒日記最終章，揭開北燕王爵、宮席詩與米御的過去──
雪花，慢慢堆積，在沒有聲音的北境。",58,5
1009,吸血鬼育兒日記(05)監禁重生,BL耽美,完結,0,30,5,,https://mojoin.com/novels/2451,"「你該學的是怎麼服侍我，怎麼討我歡心。」
韓昭明前往企業實習，羊入虎口地來到米氏的地盤。
他在總裁面前跌倒、在總裁面前跪下，總裁室裡的巨龍吐焰多麼張狂，他跪下又張開了嘴巴。
他知道米御不會傷害他，他是自願被束縛……
但他脖子上卻出現別人的咬痕。
米御沒有發火，他異常冷靜地問韓昭明：「有人逼迫你嗎？」

留下你的手臂，還能用來擁抱，留下你的雙腳卻只會到處亂跑，現在跑出問題了吧？……所以那雙腳就不用留了吧？
只要不讓你知道是我做的，就好……

琅族族長宮禹揚和吸血鬼少爺米樂──聯手育兒？小玉，我們打個商量……可以不要咬咬嗎？",58,5
